wavelength_angstrom,flux_erg_s_cm2_angstrom
4.974603174603174921e+03,9.265241297065503321e-15
4.976190476190476147e+03,9.262869883078116912e-15
4.977777777777777374e+03,9.260496145164813165e-15
4.979365079365079509e+03,9.258120089834166286e-15
4.980952380952380736e+03,9.255741723585238398e-15
4.982539682539681962e+03,9.253361052907540094e-15
4.984126984126984098e+03,9.250978084281074618e-15
4.985714285714285325e+03,9.248592824176317350e-15
4.987301587301587460e+03,9.246205279054259985e-15
4.988888888888888687e+03,9.243815455366336379e-15
4.990476190476190823e+03,9.241423359554555078e-15
4.992063492063492049e+03,9.239028998051354168e-15
4.993650793650793275e+03,9.236632377279771666e-15
4.995238095238095411e+03,9.234233503653270400e-15
4.996825396825396638e+03,9.231832383575925748e-15
4.998412698412697864e+03,9.229429023442310474e-15
5.000000000000000000e+03,9.227023429637504187e-15
5.001587301587301226e+03,9.224615608537199052e-15
5.003174603174603362e+03,9.222205566507584616e-15
5.004761904761904589e+03,9.219793309905429849e-15
5.006349206349206725e+03,9.217378845078075254e-15
5.007936507936507951e+03,9.214962178363426560e-15
5.009523809523809177e+03,9.212543316089942097e-15
5.011111111111111313e+03,9.210122264576716414e-15
5.012698412698412540e+03,9.207699030133382465e-15
5.014285714285713766e+03,9.205273619060206268e-15
5.015873015873015902e+03,9.202846037648026954e-15
5.017460317460317128e+03,9.200416292178327763e-15
5.019047619047619264e+03,9.197984388923180826e-15
5.020634920634920491e+03,9.195550334145278715e-15
5.022222222222222626e+03,9.193114134097972315e-15
5.023809523809523853e+03,9.190675795025220328e-15
5.025396825396825079e+03,9.188235323161630304e-15
5.026984126984127215e+03,9.185792724732472831e-15
5.028571428571428442e+03,9.183348005953672077e-15
5.030158730158729668e+03,9.180901173031772651e-15
5.031746031746031804e+03,9.178452232164065824e-15
5.033333333333333030e+03,9.176001189538445957e-15
5.034920634920635166e+03,9.173548051333528828e-15
5.036507936507936392e+03,9.171092823718609035e-15
5.038095238095238528e+03,9.168635512853689971e-15
5.039682539682539755e+03,9.166176124889450696e-15
5.041269841269840981e+03,9.163714665967307463e-15
5.042857142857143117e+03,9.161251142219380589e-15
5.044444444444444343e+03,9.158785559768494452e-15
5.046031746031745570e+03,9.156317924728254805e-15
5.047619047619047706e+03,9.153848243202957261e-15
5.049206349206348932e+03,9.151376521287661453e-15
5.050793650793650158e+03,9.148902765068164207e-15
5.052380952380952294e+03,9.146426980621038987e-15
5.053968253968254430e+03,9.143949174013612231e-15
5.055555555555555657e+03,9.141469351303991748e-15
5.057142857142856883e+03,9.138987518541046207e-15
5.058730158730159019e+03,9.136503681764446160e-15
5.060317460317460245e+03,9.134017847004643530e-15
5.061904761904761472e+03,9.131530020282911055e-15
5.063492063492063608e+03,9.129040207611294956e-15
5.065079365079364834e+03,9.126548414992682777e-15
5.066666666666666060e+03,9.124054648420771834e-15
5.068253968253968196e+03,9.121558913880086570e-15
5.069841269841269423e+03,9.119061217345997482e-15
5.071428571428571558e+03,9.116561564784681686e-15
5.073015873015872785e+03,9.114059962153228618e-15
5.074603174603174921e+03,9.111556415399516975e-15
5.076190476190476147e+03,9.109050930462345664e-15
5.077777777777777374e+03,9.106543513271345451e-15
5.079365079365079509e+03,9.104034169747035761e-15
5.080952380952380736e+03,9.101522905800821515e-15
5.082539682539681962e+03,9.099009727335024695e-15
5.084126984126984098e+03,9.096494640242814915e-15
5.085714285714285325e+03,9.093977650408319866e-15
5.087301587301587460e+03,9.091458763706557475e-15
5.088888888888888687e+03,9.088937986003461146e-15
5.090476190476190823e+03,9.086415323155912890e-15
5.092063492063492049e+03,9.083890781011714935e-15
5.093650793650793275e+03,9.081364365409624423e-15
5.095238095238095411e+03,9.078836082179326602e-15
5.096825396825396638e+03,9.076305937141502657e-15
5.098412698412697864e+03,9.073773936107772919e-15
5.100000000000000000e+03,9.071240084880736304e-15
5.101587301587301226e+03,9.068704389253970317e-15
5.103174603174603362e+03,9.066166855012046825e-15
5.104761904761904589e+03,9.063627487930516282e-15
5.106349206349206725e+03,9.061086293775967682e-15
5.107936507936507951e+03,9.058543278305970185e-15
5.109523809523809177e+03,9.055998447269106246e-15
5.111111111111111313e+03,9.053451806405009482e-15
5.112698412698412540e+03,9.050903361444323651e-15
5.114285714285713766e+03,9.048353118108754718e-15
5.115873015873015902e+03,9.045801082111017210e-15
5.117460317460317128e+03,9.043247259154935193e-15
5.119047619047619264e+03,9.040691654935357073e-15
5.120634920634920491e+03,9.038134275138210816e-15
5.122222222222222626e+03,9.035575125440511839e-15
5.123809523809523853e+03,9.033014211510355119e-15
5.125396825396825079e+03,9.030451539006915194e-15
5.126984126984127215e+03,9.027887113580493495e-15
5.128571428571428442e+03,9.025320940872472591e-15
5.130158730158729668e+03,9.022753026515398231e-15
5.131746031746031804e+03,9.020183376132865749e-15
5.133333333333333030e+03,9.017611995339682568e-15
5.134920634920635166e+03,9.015038889741730939e-15
5.136507936507936392e+03,9.012464064936089424e-15
5.138095238095238528e+03,9.009887526510952436e-15
5.139682539682539755e+03,9.007309280045691765e-15
5.141269841269840981e+03,9.004729331110867627e-15
5.142857142857143117e+03,9.002147685268179750e-15
5.144444444444444343e+03,8.999564348070557309e-15
5.146031746031745570e+03,8.996979325062087923e-15
5.147619047619047706e+03,8.994392621778082348e-15
5.149206349206348932e+03,8.991804243745044493e-15
5.150793650793650158e+03,8.989214196480718760e-15
5.152380952380952294e+03,8.986622485494042703e-15
5.153968253968254430e+03,8.984029116285206990e-15
5.155555555555555657e+03,8.981434094345641198e-15
5.157142857142856883e+03,8.978837425158031171e-15
5.158730158730159019e+03,8.976239114196284307e-15
5.160317460317460245e+03,8.973639166925619491e-15
5.161904761904761472e+03,8.971037588802494520e-15
5.163492063492063608e+03,8.968434385274650277e-15
5.165079365079364834e+03,8.965829561781137551e-15
5.166666666666666060e+03,8.963223123752279178e-15
5.168253968253968196e+03,8.960615076609712632e-15
5.169841269841269423e+03,8.958005425766383720e-15
5.171428571428571558e+03,8.955394176626556045e-15
5.173015873015872785e+03,8.952781334585825206e-15
5.174603174603174921e+03,8.950166905031123532e-15
5.176190476190476147e+03,8.947550893340721658e-15
5.177777777777777374e+03,8.944933304884244306e-15
5.179365079365079509e+03,8.942314145022673436e-15
5.180952380952380736e+03,8.939693419108364025e-15
5.182539682539681962e+03,8.937071132485029869e-15
5.184126984126984098e+03,8.934447290487801956e-15
5.185714285714285325e+03,8.931821898443177981e-15
5.187301587301587460e+03,8.929194961669039701e-15
5.188888888888888687e+03,8.926566485474714463e-15
5.190476190476190823e+03,8.923936475160918410e-15
5.192063492063492049e+03,8.921304936019814856e-15
5.193650793650793275e+03,8.918671873334960640e-15
5.195238095238095411e+03,8.916037292381400794e-15
5.196825396825396638e+03,8.913401198425589653e-15
5.198412698412697864e+03,8.910763596725455545e-15
5.200000000000000000e+03,8.908124492530383434e-15
5.201587301587301226e+03,8.905483891081246474e-15
5.203174603174603362e+03,8.902841797610364989e-15
5.204761904761904589e+03,8.900198217341605871e-15
5.206349206349206725e+03,8.897553155490262671e-15
5.207936507936507951e+03,8.894906617263184971e-15
5.209523809523809177e+03,8.892258607858716858e-15
5.211111111111111313e+03,8.889609132466720584e-15
5.212698412698412540e+03,8.886958196268606546e-15
5.214285714285713766e+03,8.884305804437290688e-15
5.215873015873015902e+03,8.881651962137274962e-15
5.217460317460317128e+03,8.878996674524571600e-15
5.219047619047619264e+03,8.876339946746800930e-15
5.220634920634920491e+03,8.873681783943118804e-15
5.222222222222222626e+03,8.871022191244274972e-15
5.223809523809523853e+03,8.868361173772598883e-15
5.225396825396825079e+03,8.865698736642035971e-15
5.226984126984127215e+03,8.863034884958097170e-15
5.228571428571428442e+03,8.860369623817945689e-15
5.230158730158729668e+03,8.857702958310335478e-15
5.231746031746031804e+03,8.855034893515671184e-15
5.233333333333333030e+03,8.852365434505975018e-15
5.234920634920634257e+03,8.849694586344919887e-15
5.236507936507936392e+03,8.847022354087845171e-15
5.238095238095238528e+03,8.844348742781728325e-15
5.239682539682539755e+03,8.841673757465243254e-15
5.241269841269840981e+03,8.838997403168716137e-15
5.242857142857143117e+03,8.836319684914182226e-15
5.244444444444444343e+03,8.833640607715355865e-15
5.246031746031745570e+03,8.830960176577662050e-15
5.247619047619047706e+03,8.828278396498226960e-15
5.249206349206348932e+03,8.825595272465922134e-15
5.250793650793650158e+03,8.822910809461320293e-15
5.252380952380952294e+03,8.820225012456741096e-15
5.253968253968254430e+03,8.817537886416251139e-15
5.255555555555555657e+03,8.814849436295667110e-15
5.257142857142856883e+03,8.812159667042573145e-15
5.258730158730159019e+03,8.809468583596301897e-15
5.260317460317460245e+03,8.806776190888008684e-15
5.261904761904761472e+03,8.804082493840584718e-15
5.263492063492063608e+03,8.801387497368754923e-15
5.265079365079364834e+03,8.798691206379030604e-15
5.266666666666666060e+03,8.795993625769739421e-15
5.268253968253968196e+03,8.793294760431014350e-15
5.269841269841269423e+03,8.790594615244859942e-15
5.271428571428571558e+03,8.787893195085059239e-15
5.273015873015872785e+03,8.785190504817292106e-15
5.274603174603174921e+03,8.782486549299062653e-15
5.276190476190476147e+03,8.779781333379752876e-15
5.277777777777777374e+03,8.777074861900603729e-15
5.279365079365079509e+03,8.774367139694756141e-15
5.280952380952380736e+03,8.771658171587214730e-15
5.282539682539681962e+03,8.768947962394879358e-15
5.284126984126984098e+03,8.766236516926594037e-15
5.285714285714285325e+03,8.763523839983063313e-15
5.287301587301587460e+03,8.760809936356964286e-15
5.288888888888888687e+03,8.758094810832856674e-15
5.290476190476190823e+03,8.755378468187288526e-15
5.292063492063492049e+03,8.752660913188703132e-15
5.293650793650793275e+03,8.749942150597541578e-15
5.295238095238095411e+03,8.747222185166189103e-15
5.296825396825396638e+03,8.744501021639011385e-15
5.298412698412697864e+03,8.741778664752348232e-15
5.300000000000000000e+03,8.739055119234538824e-15
5.301587301587301226e+03,8.736330389805909092e-15
5.303174603174603362e+03,8.733604481178811162e-15
5.304761904761904589e+03,8.730877398057594953e-15
5.306349206349206725e+03,8.728149145138627114e-15
5.307936507936507951e+03,8.725419727110344663e-15
5.309523809523809177e+03,8.722689148653179256e-15
5.311111111111111313e+03,8.719957414439650278e-15
5.312698412698412540e+03,8.717224529134300148e-15
5.314285714285713766e+03,8.714490497393782679e-15
5.315873015873015902e+03,8.711755323866776300e-15
5.317460317460317128e+03,8.709019013194089762e-15
5.319047619047619264e+03,8.706281570008589566e-15
5.320634920634920491e+03,8.703542998935258336e-15
5.322222222222222626e+03,8.700803304591191665e-15
5.323809523809523853e+03,8.698062491585594961e-15
5.325396825396825079e+03,8.695320564519805530e-15
5.326984126984127215e+03,8.692577527987294159e-15
5.328571428571428442e+03,8.689833386573679314e-15
5.330158730158729668e+03,8.687088144856717673e-15
5.331746031746031804e+03,8.684341807406343567e-15
5.333333333333333030e+03,8.681594378784653209e-15
5.334920634920634257e+03,8.678845863545936241e-15
5.336507936507936392e+03,8.676096266236633140e-15
5.338095238095238528e+03,8.673345591395418838e-15
5.339682539682539755e+03,8.670593843553152230e-15
5.341269841269840981e+03,8.667841027232904580e-15
5.342857142857143117e+03,8.665087146949975290e-15
5.344444444444444343e+03,8.662332207211895064e-15
5.346031746031745570e+03,8.659576212518414856e-15
5.347619047619047706e+03,8.656819167361564253e-15
5.349206349206348932e+03,8.654061076225594671e-15
5.350793650793650158e+03,8.651301943587058244e-15
5.352380952380952294e+03,8.648541773914735249e-15
5.353968253968254430e+03,8.645780571669717724e-15
5.355555555555555657e+03,8.643018341305398425e-15
5.357142857142856883e+03,8.640255087267432960e-15
5.358730158730159019e+03,8.637490813993813943e-15
5.360317460317460245e+03,8.634725525914833126e-15
5.361904761904761472e+03,8.631959227453133467e-15
5.363492063492063608e+03,8.629191923023641287e-15
5.365079365079364834e+03,8.626423617033671976e-15
5.366666666666666060e+03,8.623654313882870041e-15
5.368253968253968196e+03,8.620884017963246971e-15
5.369841269841269423e+03,8.618112733659182813e-15
5.371428571428571558e+03,8.615340465347416711e-15
5.373015873015872785e+03,8.612567217397094230e-15
5.374603174603174921e+03,8.609792994169737385e-15
5.376190476190476147e+03,8.607017800019293549e-15
5.377777777777777374e+03,8.604241639292097586e-15
5.379365079365079509e+03,8.601464516326916030e-15
5.380952380952380736e+03,8.598686435454943926e-15
5.382539682539681962e+03,8.595907400999811146e-15
5.384126984126984098e+03,8.593127417277579226e-15
5.385714285714285325e+03,8.590346488596793440e-15
5.387301587301587460e+03,8.587564619258433883e-15
5.388888888888888687e+03,8.584781813555980161e-15
5.390476190476190823e+03,8.581998075775351438e-15
5.392063492063492049e+03,8.579213410195015297e-15
5.393650793650793275e+03,8.576427821085869412e-15
5.395238095238095411e+03,8.573641312711364610e-15
5.396825396825396638e+03,8.570853889327444918e-15
5.398412698412697864e+03,8.568065555182596471e-15
5.400000000000000000e+03,8.565276314517823849e-15
5.401587301587301226e+03,8.562486171566665851e-15
5.403174603174603362e+03,8.559695130555223895e-15
5.404761904761904589e+03,8.556903195702149397e-15
5.406349206349206725e+03,8.554110371218675327e-15
5.407936507936507951e+03,8.551316661308584650e-15
5.409523809523809177e+03,8.548522070168275015e-15
5.411111111111111313e+03,8.545726601986708271e-15
5.412698412698412540e+03,8.542930260945468838e-15
5.414285714285713766e+03,8.540133051218733731e-15
5.415873015873015902e+03,8.537334976973315161e-15
5.417460317460317128e+03,8.534536042368635290e-15
5.419047619047619264e+03,8.531736251556775141e-15
5.420634920634920491e+03,8.528935608682443041e-15
5.422222222222222626e+03,8.526134117883004602e-15
5.423809523809523853e+03,8.523331783288485872e-15
5.425396825396825079e+03,8.520528609021579649e-15
5.426984126984127215e+03,8.517724599197680191e-15
5.428571428571428442e+03,8.514919757924835881e-15
5.430158730158729668e+03,8.512114089303836006e-15
5.431746031746031804e+03,8.509307597428114513e-15
5.433333333333333030e+03,8.506500286383882539e-15
5.434920634920634257e+03,8.503692160250027435e-15
5.436507936507936392e+03,8.500883223098199543e-15
5.438095238095238528e+03,8.498073478992758554e-15
5.439682539682539755e+03,8.495262931990846078e-15
5.441269841269840981e+03,8.492451586142341476e-15
5.442857142857143117e+03,8.489639445489888673e-15
5.444444444444444343e+03,8.486826514068915097e-15
5.446031746031745570e+03,8.484012795907614320e-15
5.447619047619047706e+03,8.481198295026999703e-15
5.449206349206348932e+03,8.478383015440869683e-15
5.450793650793650158e+03,8.475566961155825134e-15
5.452380952380952294e+03,8.472750136171285138e-15
5.453968253968253521e+03,8.469932544479521695e-15
5.455555555555555657e+03,8.467114190065599776e-15
5.457142857142856883e+03,8.464295076907475136e-15
5.458730158730159019e+03,8.461475208975913850e-15
5.460317460317460245e+03,8.458654590234575936e-15
5.461904761904761472e+03,8.455833224639966442e-15
5.463492063492063608e+03,8.453011116141479625e-15
5.465079365079364834e+03,8.450188268681392640e-15
5.466666666666666060e+03,8.447364686194895513e-15
5.468253968253968196e+03,8.444540372610056434e-15
5.469841269841269423e+03,8.441715331847873824e-15
5.471428571428571558e+03,8.438889567822260554e-15
5.473015873015872785e+03,8.436063084440058145e-15
5.474603174603174921e+03,8.433235885601065168e-15
5.476190476190476147e+03,8.430407975197999380e-15
5.477777777777777374e+03,8.427579357116560831e-15
5.479365079365079509e+03,8.424750035235387686e-15
5.480952380952380736e+03,8.421920013426128805e-15
5.482539682539681962e+03,8.419089295553374320e-15
5.484126984126984098e+03,8.416257885474729787e-15
5.485714285714285325e+03,8.413425787040784636e-15
5.487301587301587460e+03,8.410593004095168963e-15
5.488888888888888687e+03,8.407759540474485692e-15
5.490476190476190823e+03,8.404925400008381573e-15
5.492063492063492049e+03,8.402090586519570846e-15
5.493650793650793275e+03,8.399255103823731109e-15
5.495238095238095411e+03,8.396418955729668985e-15
5.496825396825396638e+03,8.393582146039204944e-15
5.498412698412697864e+03,8.390744678547258498e-15
5.500000000000000000e+03,8.387906557041802455e-15
5.501587301587301226e+03,8.385067785303902351e-15
5.503174603174603362e+03,8.382228367107711728e-15
5.504761904761904589e+03,8.379388306220508413e-15
5.506349206349206725e+03,8.376547606402648769e-15
5.507936507936507951e+03,8.373706271407649734e-15
5.509523809523809177e+03,8.370864304982116247e-15
5.511111111111111313e+03,8.368021710865812246e-15
5.512698412698412540e+03,8.365178492791637001e-15
5.514285714285713766e+03,8.362334654485669290e-15
5.515873015873015902e+03,8.359490199667116913e-15
5.517460317460317128e+03,8.356645132048365601e-15
5.519047619047619264e+03,8.353799455335012148e-15
5.520634920634920491e+03,8.350953173225804457e-15
5.522222222222222626e+03,8.348106289412709384e-15
5.523809523809523853e+03,8.345258807580878025e-15
5.525396825396825079e+03,8.342410731408707251e-15
5.526984126984127215e+03,8.339562064567787639e-15
5.528571428571428442e+03,8.336712810722966585e-15
5.530158730158729668e+03,8.333862973532307279e-15
5.531746031746031804e+03,8.331012556647142352e-15
5.533333333333333030e+03,8.328161563712032851e-15
5.534920634920634257e+03,8.325309998364847129e-15
5.536507936507936392e+03,8.322457864236688266e-15
5.538095238095238528e+03,8.319605164951969803e-15
5.539682539682539755e+03,8.316751904128388919e-15
5.541269841269840981e+03,8.313898085376928008e-15
5.542857142857143117e+03,8.311043712301892547e-15
5.544444444444444343e+03,8.308188788500898469e-15
5.546031746031745570e+03,8.305333317564903726e-15
5.547619047619047706e+03,8.302477303078170416e-15
5.549206349206348932e+03,8.299620748618345247e-15
5.550793650793650158e+03,8.296763657756371193e-15
5.552380952380952294e+03,8.293906034056601077e-15
5.553968253968254430e+03,8.291047881076715543e-15
5.555555555555555657e+03,8.288189202367819286e-15
5.557142857142856883e+03,8.285330001474349551e-15
5.558730158730159019e+03,8.282470281934178680e-15
5.560317460317460245e+03,8.279610047278558898e-15
5.561904761904761472e+03,8.276749301032157016e-15
5.563492063492063608e+03,8.273888046713068635e-15
5.565079365079364834e+03,8.271026287832788168e-15
5.566666666666666060e+03,8.268164027896298769e-15
5.568253968253968196e+03,8.265301270401965051e-15
5.569841269841270332e+03,8.262438018841662455e-15
5.571428571428570649e+03,8.259574276700695212e-15
5.573015873015872785e+03,8.256710047457842096e-15
5.574603174603174921e+03,8.253845334585354844e-15
5.576190476190476147e+03,8.250980141549000758e-15
5.577777777777777374e+03,8.248114471807994861e-15
5.579365079365079509e+03,8.245248328815121382e-15
5.580952380952380736e+03,8.242381716016599648e-15
5.582539682539681962e+03,8.239514636852238705e-15
5.584126984126984098e+03,8.236647094755325295e-15
5.585714285714286234e+03,8.233779093152729566e-15
5.587301587301586551e+03,8.230910635464835651e-15
5.588888888888888687e+03,8.228041725105587424e-15
5.590476190476190823e+03,8.225172365482504275e-15
5.592063492063492049e+03,8.222302559996655867e-15
5.593650793650793275e+03,8.219432312042720512e-15
5.595238095238095411e+03,8.216561625008934684e-15
5.596825396825396638e+03,8.213690502277164017e-15
5.598412698412697864e+03,8.210818947222859127e-15
5.600000000000000000e+03,8.207946963215079279e-15
5.601587301587302136e+03,8.205074553616512898e-15
5.603174603174602453e+03,8.202201721783490191e-15
5.604761904761904589e+03,8.199328471065961055e-15
5.606349206349206725e+03,8.196454804807537681e-15
5.607936507936507951e+03,8.193580726345485085e-15
5.609523809523809177e+03,8.190706239010722684e-15
5.611111111111111313e+03,8.187831346127855856e-15
5.612698412698412540e+03,8.184956051015147533e-15
5.614285714285713766e+03,8.182080356984592361e-15
5.615873015873015902e+03,8.179204267341834655e-15
5.617460317460317128e+03,8.176327785386264640e-15
5.619047619047618355e+03,8.173450914410964811e-15
5.620634920634920491e+03,8.170573657702741484e-15
5.622222222222222626e+03,8.167696018542132687e-15
5.623809523809523853e+03,8.164818000203427091e-15
5.625396825396825079e+03,8.161939605954643502e-15
5.626984126984127215e+03,8.159060839057579768e-15
5.628571428571428442e+03,8.156181702767774915e-15
5.630158730158729668e+03,8.153302200334556477e-15
5.631746031746031804e+03,8.150422335001019988e-15
5.633333333333333030e+03,8.147542110004062113e-15
5.634920634920634257e+03,8.144661528574382226e-15
5.636507936507936392e+03,8.141780593936457166e-15
5.638095238095238528e+03,8.138899309308620121e-15
5.639682539682539755e+03,8.136017677902992792e-15
5.641269841269840981e+03,8.133135702925543763e-15
5.642857142857143117e+03,8.130253387576064836e-15
5.644444444444444343e+03,8.127370735048229411e-15
5.646031746031745570e+03,8.124487748529527792e-15
5.647619047619047706e+03,8.121604431201341349e-15
5.649206349206348932e+03,8.118720786238920420e-15
5.650793650793650158e+03,8.115836816811373276e-15
5.652380952380952294e+03,8.112952526081719758e-15
5.653968253968254430e+03,8.110067917206884967e-15
5.655555555555555657e+03,8.107182993337678756e-15
5.657142857142856883e+03,8.104297757618820969e-15
5.658730158730159019e+03,8.101412213188987201e-15
5.660317460317460245e+03,8.098526363180739373e-15
5.661904761904761472e+03,8.095640210720615665e-15
5.663492063492063608e+03,8.092753758929073716e-15
5.665079365079364834e+03,8.089867010920549001e-15
5.666666666666666060e+03,8.086979969803423279e-15
5.668253968253968196e+03,8.084092638680057719e-15
5.669841269841270332e+03,8.081205020646785017e-15
5.671428571428570649e+03,8.078317118793945681e-15
5.673015873015872785e+03,8.075428936205842278e-15
5.674603174603174921e+03,8.072540475960819897e-15
5.676190476190476147e+03,8.069651741131212507e-15
5.677777777777777374e+03,8.066762734783390288e-15
5.679365079365079509e+03,8.063873459977728079e-15
5.680952380952380736e+03,8.060983919768654284e-15
5.682539682539681962e+03,8.058094117204649296e-15
5.684126984126984098e+03,8.055204055328229718e-15
5.685714285714286234e+03,8.052313737175990967e-15
5.687301587301586551e+03,8.049423165778593067e-15
5.688888888888888687e+03,8.046532344160762231e-15
5.690476190476190823e+03,8.043641275341312950e-15
5.692063492063492049e+03,8.040749962333181121e-15
5.693650793650793275e+03,8.037858408143367255e-15
5.695238095238095411e+03,8.034966615773010622e-15
5.696825396825396638e+03,8.032074588217352971e-15
5.698412698412697864e+03,8.029182328465773236e-15
5.700000000000000000e+03,8.026289839501763872e-15
5.701587301587302136e+03,8.023397124302997116e-15
5.703174603174602453e+03,8.020504185841271349e-15
5.704761904761904589e+03,8.017611027082533179e-15
5.706349206349206725e+03,8.014717650986932667e-15
5.707936507936507951e+03,8.011824060508753903e-15
5.709523809523809177e+03,8.008930258596517558e-15
5.711111111111111313e+03,8.006036248192867292e-15
5.712698412698412540e+03,8.003142032234702278e-15
5.714285714285713766e+03,8.000247613653099896e-15
5.715873015873015902e+03,7.997352995373377264e-15
5.717460317460317128e+03,7.994458180315053371e-15
5.719047619047618355e+03,7.991563171391888522e-15
5.720634920634920491e+03,7.988667971511876451e-15
5.722222222222222626e+03,7.985772583577266404e-15
5.723809523809523853e+03,7.982877010484566297e-15
5.725396825396825079e+03,7.979981255124544298e-15
5.726984126984127215e+03,7.977085320382235130e-15
5.728571428571428442e+03,7.974189209136954275e-15
5.730158730158729668e+03,7.971292924262321642e-15
5.731746031746031804e+03,7.968396468626222118e-15
5.733333333333333030e+03,7.965499845090878147e-15
5.734920634920634257e+03,7.962603056512803978e-15
5.736507936507936392e+03,7.959706105742841947e-15
5.738095238095238528e+03,7.956808995626165637e-15
5.739682539682539755e+03,7.953911729002267255e-15
5.741269841269840981e+03,7.951014308705001807e-15
5.742857142857143117e+03,7.948116737562569744e-15
5.744444444444444343e+03,7.945219018397528009e-15
5.746031746031745570e+03,7.942321154026815273e-15
5.747619047619047706e+03,7.939423147261723543e-15
5.749206349206348932e+03,7.936525000907948649e-15
5.750793650793650158e+03,7.933626717765560260e-15
5.752380952380952294e+03,7.930728300629050802e-15
5.753968253968254430e+03,7.927829752287307055e-15
5.755555555555555657e+03,7.924931075523616463e-15
5.757142857142856883e+03,7.922032273115723935e-15
5.758730158730159019e+03,7.919133347835776621e-15
5.760317460317460245e+03,7.916234302450377559e-15
5.761904761904761472e+03,7.913335139720565160e-15
5.763492063492063608e+03,7.910435862401846343e-15
5.765079365079364834e+03,7.907536473244169713e-15
5.766666666666666060e+03,7.904636974991994982e-15
5.768253968253968196e+03,7.901737370384204614e-15
5.769841269841270332e+03,7.898837662154209534e-15
5.771428571428570649e+03,7.895937853029906529e-15
5.773015873015872785e+03,7.893037945733687716e-15
5.774603174603174921e+03,7.890137942982461050e-15
5.776190476190476147e+03,7.887237847487637703e-15
5.777777777777777374e+03,7.884337661955195173e-15
5.779365079365079509e+03,7.881437389085585777e-15
5.780952380952380736e+03,7.878537031573854979e-15
5.782539682539681962e+03,7.875636592109554616e-15
5.784126984126984098e+03,7.872736073376842292e-15
5.785714285714286234e+03,7.869835478054399342e-15
5.787301587301586551e+03,7.866934808815504980e-15
5.788888888888888687e+03,7.864034068327987390e-15
5.790476190476190823e+03,7.861133259254305769e-15
5.792063492063492049e+03,7.858232384251479332e-15
5.793650793650793275e+03,7.855331445971159881e-15
5.795238095238095411e+03,7.852430447059578167e-15
5.796825396825396638e+03,7.849529390157630664e-15
5.798412698412697864e+03,7.846628277900784904e-15
5.800000000000000000e+03,7.843727112919183611e-15
5.801587301587302136e+03,7.840825897837602095e-15
5.803174603174602453e+03,7.837924635275457726e-15
5.804761904761904589e+03,7.835023327846839906e-15
5.806349206349206725e+03,7.832121978160489561e-15
5.807936507936507951e+03,7.829220588819844893e-15
5.809523809523809177e+03,7.826319162422981429e-15
5.811111111111111313e+03,7.823417701562709835e-15
5.812698412698412540e+03,7.820516208826509660e-15
5.814285714285713766e+03,7.817614686796581392e-15
5.815873015873015902e+03,7.814713138049824374e-15
5.817460317460317128e+03,7.811811565157868360e-15
5.819047619047618355e+03,7.808909970687053003e-15
5.820634920634920491e+03,7.806008357198476761e-15
5.822222222222222626e+03,7.803106727247968503e-15
5.823809523809523853e+03,7.800205083386103286e-15
5.825396825396825079e+03,7.797303428158224439e-15
5.826984126984127215e+03,7.794401764104438834e-15
5.828571428571428442e+03,7.791500093759610572e-15
5.830158730158729668e+03,7.788598419653405161e-15
5.831746031746031804e+03,7.785696744310276895e-15
5.833333333333333030e+03,7.782795070249451496e-15
5.834920634920634257e+03,7.779893399984992383e-15
5.836507936507936392e+03,7.776991736025754913e-15
5.838095238095238528e+03,7.774090080875410049e-15
5.839682539682539755e+03,7.771188437032458561e-15
5.841269841269840981e+03,7.768286806990246801e-15
5.842857142857143117e+03,7.765385193236947772e-15
5.844444444444444343e+03,7.762483598255595836e-15
5.846031746031745570e+03,7.759582024524081982e-15
5.847619047619047706e+03,7.756680474515138050e-15
5.849206349206348932e+03,7.753778950696401414e-15
5.850793650793650158e+03,7.750877455530366078e-15
5.852380952380952294e+03,7.747975991474428424e-15
5.853968253968254430e+03,7.745074560980857240e-15
5.855555555555554747e+03,7.742173166496864713e-15
5.857142857142856883e+03,7.739271810464514928e-15
5.858730158730159019e+03,7.736370495320835877e-15
5.860317460317460245e+03,7.733469223497761093e-15
5.861904761904761472e+03,7.730567997422165929e-15
5.863492063492063608e+03,7.727666819515845476e-15
5.865079365079364834e+03,7.724765692195568203e-15
5.866666666666666060e+03,7.721864617873038091e-15
5.868253968253968196e+03,7.718963598954932501e-15
5.869841269841270332e+03,7.716062637842886393e-15
5.871428571428570649e+03,7.713161736933514419e-15
5.873015873015872785e+03,7.710260898618434583e-15
5.874603174603174921e+03,7.707360125284220913e-15
5.876190476190476147e+03,7.704459419312493394e-15
5.877777777777777374e+03,7.701558783079831184e-15
5.879365079365079509e+03,7.698658218957859399e-15
5.880952380952380736e+03,7.695757729313206509e-15
5.882539682539681962e+03,7.692857316507551670e-15
5.884126984126984098e+03,7.689956982897580548e-15
5.885714285714286234e+03,7.687056730835050008e-15
5.887301587301586551e+03,7.684156562666756555e-15
5.888888888888888687e+03,7.681256480734552116e-15
5.890476190476190823e+03,7.678356487375348771e-15
5.892063492063492049e+03,7.675456584921155039e-15
5.893650793650793275e+03,7.672556775699042748e-15
5.895238095238095411e+03,7.669657062031170702e-15
5.896825396825396638e+03,7.666757446234795721e-15
