wavelength_angstrom,flux_erg_s_cm2_angstrom
4.930158730158729668e+03,6.984030295155766065e-15
4.931746031746031804e+03,6.980373918857974302e-15
4.933333333333333030e+03,6.976718516998135534e-15
4.934920634920635166e+03,6.973064092192537719e-15
4.936507936507936392e+03,6.969410647034238440e-15
4.938095238095238528e+03,6.965758184102530444e-15
4.939682539682539755e+03,6.962106705966386600e-15
4.941269841269840981e+03,6.958456215185602170e-15
4.942857142857143117e+03,6.954806714311216061e-15
4.944444444444444343e+03,6.951158205885647293e-15
4.946031746031745570e+03,6.947510692442775472e-15
4.947619047619047706e+03,6.943864176507924214e-15
4.949206349206348932e+03,6.940218660597957394e-15
4.950793650793650158e+03,6.936574147221220764e-15
4.952380952380952294e+03,6.932930638877608222e-15
4.953968253968254430e+03,6.929288138058564967e-15
4.955555555555555657e+03,6.925646647247130882e-15
4.957142857142856883e+03,6.922006168917913718e-15
4.958730158730159019e+03,6.918366705537127744e-15
4.960317460317460245e+03,6.914728259562652128e-15
4.961904761904761472e+03,6.911090833443965455e-15
4.963492063492063608e+03,6.907454429622262483e-15
4.965079365079364834e+03,6.903819050530376833e-15
4.966666666666666060e+03,6.900184698592878019e-15
4.968253968253968196e+03,6.896551376226035161e-15
4.969841269841269423e+03,6.892919085837876149e-15
4.971428571428571558e+03,6.889287829828175810e-15
4.973015873015872785e+03,6.885657610588474840e-15
4.974603174603174921e+03,6.882028430502128718e-15
4.976190476190476147e+03,6.878400291944294286e-15
4.977777777777777374e+03,6.874773197281969202e-15
4.979365079365079509e+03,6.871147148873971423e-15
4.980952380952380736e+03,6.867522149071024405e-15
4.982539682539681962e+03,6.863898200215713716e-15
4.984126984126984098e+03,6.860275304642522532e-15
4.985714285714285325e+03,6.856653464677876604e-15
4.987301587301587460e+03,6.853032682640121381e-15
4.988888888888888687e+03,6.849412960839569341e-15
4.990476190476190823e+03,6.845794301578508671e-15
4.992063492063492049e+03,6.842176707151200895e-15
4.993650793650793275e+03,6.838560179843951877e-15
4.995238095238095411e+03,6.834944721935058175e-15
4.996825396825396638e+03,6.831330335694899341e-15
4.998412698412697864e+03,6.827717023385887428e-15
5.000000000000000000e+03,6.824104787262531686e-15
5.001587301587301226e+03,6.820493629571441706e-15
5.003174603174603362e+03,6.816883552551321907e-15
5.004761904761904589e+03,6.813274558433055942e-15
5.006349206349206725e+03,6.809666649439626232e-15
5.007936507936507951e+03,6.806059827786234660e-15
5.009523809523809177e+03,6.802454095680221327e-15
5.011111111111111313e+03,6.798849455321174981e-15
5.012698412698412540e+03,6.795245908900883330e-15
5.014285714285713766e+03,6.791643458603369318e-15
5.015873015873015902e+03,6.788042106604922691e-15
5.017460317460317128e+03,6.784441855074109456e-15
5.019047619047619264e+03,6.780842706171780558e-15
5.020634920634920491e+03,6.777244662051093185e-15
5.022222222222222626e+03,6.773647724857547840e-15
5.023809523809523853e+03,6.770051896728961519e-15
5.025396825396825079e+03,6.766457179795538714e-15
5.026984126984127215e+03,6.762863576179839850e-15
5.028571428571428442e+03,6.759271087996837303e-15
5.030158730158729668e+03,6.755679717353908294e-15
5.031746031746031804e+03,6.752089466350851459e-15
5.033333333333333030e+03,6.748500337079919188e-15
5.034920634920635166e+03,6.744912331625839719e-15
5.036507936507936392e+03,6.741325452065791888e-15
5.038095238095238528e+03,6.737739700469484021e-15
5.039682539682539755e+03,6.734155078899111330e-15
5.041269841269840981e+03,6.730571589409425337e-15
5.042857142857143117e+03,6.726989234047705474e-15
5.044444444444444343e+03,6.723408014853792214e-15
5.046031746031745570e+03,6.719827933860143870e-15
5.047619047619047706e+03,6.716248993091762440e-15
5.049206349206348932e+03,6.712671194566319040e-15
5.050793650793650158e+03,6.709094540294078170e-15
5.052380952380952294e+03,6.705519032277976601e-15
5.053968253968254430e+03,6.701944672513593398e-15
5.055555555555555657e+03,6.698371462989220918e-15
5.057142857142856883e+03,6.694799405685820634e-15
5.058730158730159019e+03,6.691228502577084666e-15
5.060317460317460245e+03,6.687658755629431047e-15
5.061904761904761472e+03,6.684090166802036856e-15
5.063492063492063608e+03,6.680522738046817707e-15
5.065079365079364834e+03,6.676956471308512946e-15
5.066666666666666060e+03,6.673391368524608344e-15
5.068253968253968196e+03,6.669827431625450481e-15
5.069841269841269423e+03,6.666264662534190735e-15
5.071428571428571558e+03,6.662703063166821573e-15
5.073015873015872785e+03,6.659142635432230192e-15
5.074603174603174921e+03,6.655583381232141718e-15
5.076190476190476147e+03,6.652025302461216242e-15
5.077777777777777374e+03,6.648468401006992018e-15
5.079365079365079509e+03,6.644912678749958826e-15
5.080952380952380736e+03,6.641358137563542199e-15
5.082539682539681962e+03,6.637804779314138129e-15
5.084126984126984098e+03,6.634252605861089403e-15
5.085714285714285325e+03,6.630701619056767644e-15
5.087301587301587460e+03,6.627151820746527558e-15
5.088888888888888687e+03,6.623603212768762941e-15
5.090476190476190823e+03,6.620055796954907470e-15
5.092063492063492049e+03,6.616509575129437859e-15
5.093650793650793275e+03,6.612964549109921976e-15
5.095238095238095411e+03,6.609420720707000702e-15
5.096825396825396638e+03,6.605878091724428953e-15
5.098412698412697864e+03,6.602336663959080408e-15
5.100000000000000000e+03,6.598796439200960926e-15
5.101587301587301226e+03,6.595257419233226684e-15
5.103174603174603362e+03,6.591719605832213371e-15
5.104761904761904589e+03,6.588183000767424349e-15
5.106349206349206725e+03,6.584647605801574833e-15
5.107936507936507951e+03,6.581113422690582423e-15
5.109523809523809177e+03,6.577580453183612069e-15
5.111111111111111313e+03,6.574048699023051620e-15
5.112698412698412540e+03,6.570518161944579660e-15
5.114285714285713766e+03,6.566988843677125279e-15
5.115873015873015902e+03,6.563460745942910674e-15
5.117460317460317128e+03,6.559933870457503999e-15
5.119047619047619264e+03,6.556408218929734957e-15
5.120634920634920491e+03,6.552883793061839164e-15
5.122222222222222626e+03,6.549360594549343763e-15
5.123809523809523853e+03,6.545838625081204686e-15
5.125396825396825079e+03,6.542317886339714354e-15
5.126984126984127215e+03,6.538798380000596347e-15
5.128571428571428442e+03,6.535280107732973843e-15
5.130158730158729668e+03,6.531763071199409067e-15
5.131746031746031804e+03,6.528247272055904073e-15
5.133333333333333030e+03,6.524732711951937039e-15
5.134920634920635166e+03,6.521219392530442538e-15
5.136507936507936392e+03,6.517707315427869920e-15
5.138095238095238528e+03,6.514196482274148599e-15
5.139682539682539755e+03,6.510686894692753529e-15
5.141269841269840981e+03,6.507178554300683117e-15
5.142857142857143117e+03,6.503671462708497085e-15
5.144444444444444343e+03,6.500165621520318841e-15
5.146031746031745570e+03,6.496661032333851253e-15
5.147619047619047706e+03,6.493157696740405049e-15
5.149206349206348932e+03,6.489655616324874364e-15
5.150793650793650158e+03,6.486154792665829033e-15
5.152380952380952294e+03,6.482655227335430976e-15
5.153968253968254430e+03,6.479156921899533589e-15
5.155555555555555657e+03,6.475659877917644674e-15
5.157142857142856883e+03,6.472164096942971401e-15
5.158730158730159019e+03,6.468669580522400584e-15
5.160317460317460245e+03,6.465176330196560216e-15
5.161904761904761472e+03,6.461684347499793436e-15
5.163492063492063608e+03,6.458193633960190081e-15
5.165079365079364834e+03,6.454704191099612721e-15
5.166666666666666060e+03,6.451216020433672203e-15
5.168253968253968196e+03,6.447729123471804960e-15
5.169841269841269423e+03,6.444243501717218579e-15
5.171428571428571558e+03,6.440759156666949388e-15
5.173015873015872785e+03,6.437276089811887701e-15
5.174603174603174921e+03,6.433794302636735215e-15
5.176190476190476147e+03,6.430313796620080747e-15
5.177777777777777374e+03,6.426834573234384452e-15
5.179365079365079509e+03,6.423356633945990449e-15
5.180952380952380736e+03,6.419879980215157579e-15
5.182539682539681962e+03,6.416404613496049160e-15
5.184126984126984098e+03,6.412930535236785832e-15
5.185714285714285325e+03,6.409457746879414797e-15
5.187301587301587460e+03,6.405986249859956357e-15
5.188888888888888687e+03,6.402516045608406287e-15
5.190476190476190823e+03,6.399047135548741350e-15
5.192063492063492049e+03,6.395579521098968212e-15
5.193650793650793275e+03,6.392113203671079262e-15
5.195238095238095411e+03,6.388648184671133866e-15
5.196825396825396638e+03,6.385184465499206304e-15
5.198412698412697864e+03,6.381722047549469386e-15
5.200000000000000000e+03,6.378260932210134500e-15
5.201587301587301226e+03,6.374801120863521033e-15
5.203174603174603362e+03,6.371342614886057158e-15
5.204761904761904589e+03,6.367885415648282202e-15
5.206349206349206725e+03,6.364429524514857689e-15
5.207936507936507951e+03,6.360974942844610728e-15
5.209523809523809177e+03,6.357521671990519023e-15
5.211111111111111313e+03,6.354069713299715610e-15
5.212698412698412540e+03,6.350619068113551961e-15
5.214285714285713766e+03,6.347169737767560911e-15
5.215873015873015902e+03,6.343721723591491368e-15
5.217460317460317128e+03,6.340275026909333554e-15
5.219047619047619264e+03,6.336829649039299285e-15
5.220634920634920491e+03,6.333385591293875613e-15
5.222222222222222626e+03,6.329942854979812995e-15
5.223809523809523853e+03,6.326501441398137123e-15
5.225396825396825079e+03,6.323061351844184424e-15
5.226984126984127215e+03,6.319622587607583919e-15
5.228571428571428442e+03,6.316185149972316381e-15
5.230158730158729668e+03,6.312749040216670954e-15
5.231746031746031804e+03,6.309314259613306681e-15
5.233333333333333030e+03,6.305880809429243829e-15
5.234920634920634257e+03,6.302448690925867039e-15
5.236507936507936392e+03,6.299017905358978186e-15
5.238095238095238528e+03,6.295588453978760879e-15
5.239682539682539755e+03,6.292160338029844353e-15
5.241269841269840981e+03,6.288733558751252990e-15
5.242857142857143117e+03,6.285308117376480467e-15
5.244444444444444343e+03,6.281884015133485024e-15
5.246031746031745570e+03,6.278461253244676053e-15
5.247619047619047706e+03,6.275039832926963009e-15
5.249206349206348932e+03,6.271619755391745941e-15
5.250793650793650158e+03,6.268201021844950203e-15
5.252380952380952294e+03,6.264783633487009102e-15
5.253968253968254430e+03,6.261367591512893870e-15
5.255555555555555657e+03,6.257952897112147587e-15
5.257142857142856883e+03,6.254539551468855994e-15
5.258730158730159019e+03,6.251127555761686145e-15
5.260317460317460245e+03,6.247716911163917178e-15
5.261904761904761472e+03,6.244307618843394552e-15
5.263492063492063608e+03,6.240899679962605785e-15
5.265079365079364834e+03,6.237493095678665465e-15
5.266666666666666060e+03,6.234087867143327867e-15
5.268253968253968196e+03,6.230683995502991692e-15
5.269841269841269423e+03,6.227281481898756861e-15
5.271428571428571558e+03,6.223880327466353519e-15
5.273015873015872785e+03,6.220480533336260363e-15
5.274603174603174921e+03,6.217082100633615503e-15
5.276190476190476147e+03,6.213685030478313491e-15
5.277777777777777374e+03,6.210289323984963510e-15
5.279365079365079509e+03,6.206894982262916196e-15
5.280952380952380736e+03,6.203502006416295192e-15
5.282539682539681962e+03,6.200110397543976641e-15
5.284126984126984098e+03,6.196720156739643611e-15
5.285714285714285325e+03,6.193331285091749026e-15
5.287301587301587460e+03,6.189943783683572457e-15
5.288888888888888687e+03,6.186557653593209871e-15
5.290476190476190823e+03,6.183172895893594931e-15
5.292063492063492049e+03,6.179789511652500569e-15
5.293650793650793275e+03,6.176407501932560291e-15
5.295238095238095411e+03,6.173026867791280005e-15
5.296825396825396638e+03,6.169647610281061689e-15
5.298412698412697864e+03,6.166269730449174993e-15
5.300000000000000000e+03,6.162893229337839281e-15
5.301587301587301226e+03,6.159518107984147894e-15
5.303174603174603362e+03,6.156144367420174657e-15
5.304761904761904589e+03,6.152772008672907603e-15
5.306349206349206725e+03,6.149401032764294738e-15
5.307936507936507951e+03,6.146031440711285052e-15
5.309523809523809177e+03,6.142663233525769362e-15
5.311111111111111313e+03,6.139296412214663926e-15
5.312698412698412540e+03,6.135930977779877314e-15
5.314285714285713766e+03,6.132566931218349851e-15
5.315873015873015902e+03,6.129204273522040992e-15
5.317460317460317128e+03,6.125843005677964825e-15
5.319047619047619264e+03,6.122483128668181390e-15
5.320634920634920491e+03,6.119124643469834547e-15
5.322222222222222626e+03,6.115767551055134618e-15
5.323809523809523853e+03,6.112411852391390736e-15
5.325396825396825079e+03,6.109057548441017148e-15
5.326984126984127215e+03,6.105704640161543476e-15
5.328571428571428442e+03,6.102353128505625760e-15
5.330158730158729668e+03,6.099003014421066966e-15
5.331746031746031804e+03,6.095654298850815412e-15
5.333333333333333030e+03,6.092306982732993164e-15
5.334920634920634257e+03,6.088961067000892880e-15
5.336507936507936392e+03,6.085616552582992803e-15
5.338095238095238528e+03,6.082273440402981210e-15
5.339682539682539755e+03,6.078931731379743006e-15
5.341269841269840981e+03,6.075591426427410207e-15
5.342857142857143117e+03,6.072252526455327233e-15
5.344444444444444343e+03,6.068915032368105339e-15
5.346031746031745570e+03,6.065578945065595794e-15
5.347619047619047706e+03,6.062244265442936421e-15
5.349206349206348932e+03,6.058910994390545289e-15
5.350793650793650158e+03,6.055579132794124658e-15
5.352380952380952294e+03,6.052248681534697263e-15
5.353968253968254430e+03,6.048919641488592906e-15
5.355555555555555657e+03,6.045592013527477645e-15
5.357142857142856883e+03,6.042265798518352212e-15
5.358730158730159019e+03,6.038940997323569374e-15
5.360317460317460245e+03,6.035617610800859957e-15
5.361904761904761472e+03,6.032295639803315501e-15
5.363492063492063608e+03,6.028975085179411128e-15
5.365079365079364834e+03,6.025655947773041049e-15
5.366666666666666060e+03,6.022338228423487001e-15
5.368253968253968196e+03,6.019021927965464796e-15
5.369841269841269423e+03,6.015707047229116431e-15
5.371428571428571558e+03,6.012393587040036908e-15
5.373015873015872785e+03,6.009081548219267135e-15
5.374603174603174921e+03,6.005770931583319958e-15
5.376190476190476147e+03,6.002461737944188840e-15
5.377777777777777374e+03,5.999153968109348649e-15
5.379365079365079509e+03,5.995847622881779321e-15
5.380952380952380736e+03,5.992542703059969021e-15
5.382539682539681962e+03,5.989239209437948848e-15
5.384126984126984098e+03,5.985937142805245506e-15
5.385714285714285325e+03,5.982636503946969655e-15
5.387301587301587460e+03,5.979337293643767003e-15
5.388888888888888687e+03,5.976039512671854594e-15
5.390476190476190823e+03,5.972743161803035003e-15
5.392063492063492049e+03,5.969448241804695553e-15
5.393650793650793275e+03,5.966154753439823301e-15
5.395238095238095411e+03,5.962862697467017659e-15
5.396825396825396638e+03,5.959572074640507749e-15
5.398412698412697864e+03,5.956282885710147671e-15
5.400000000000000000e+03,5.952995131421439381e-15
5.401587301587301226e+03,5.949708812515545308e-15
5.403174603174603362e+03,5.946423929729282048e-15
5.404761904761904589e+03,5.943140483795167694e-15
5.406349206349206725e+03,5.939858475441383182e-15
5.407936507936507951e+03,5.936577905391825143e-15
5.409523809523809177e+03,5.933298774366098807e-15
5.411111111111111313e+03,5.930021083079515631e-15
5.412698412698412540e+03,5.926744832243144581e-15
5.414285714285713766e+03,5.923470022563775051e-15
5.415873015873015902e+03,5.920196654743961830e-15
5.417460317460317128e+03,5.916924729482017214e-15
5.419047619047619264e+03,5.913654247472036246e-15
5.420634920634920491e+03,5.910385209403896721e-15
5.422222222222222626e+03,5.907117615963258395e-15
5.423809523809523853e+03,5.903851467831619780e-15
5.425396825396825079e+03,5.900586765686256618e-15
5.426984126984127215e+03,5.897323510200312598e-15
5.428571428571428442e+03,5.894061702042738611e-15
5.430158730158729668e+03,5.890801341878351918e-15
5.431746031746031804e+03,5.887542430367829049e-15
5.433333333333333030e+03,5.884284968167703438e-15
5.434920634920634257e+03,5.881028955930407228e-15
5.436507936507936392e+03,5.877774394304248401e-15
5.438095238095238528e+03,5.874521283933442325e-15
5.439682539682539755e+03,5.871269625458136215e-15
5.441269841269840981e+03,5.868019419514350752e-15
5.442857142857143117e+03,5.864770666734098419e-15
5.444444444444444343e+03,5.861523367745290406e-15
5.446031746031745570e+03,5.858277523171806827e-15
5.447619047619047706e+03,5.855033133633499083e-15
5.449206349206348932e+03,5.851790199746184339e-15
5.450793650793650158e+03,5.848548722121664460e-15
5.452380952380952294e+03,5.845308701367729951e-15
5.453968253968253521e+03,5.842070138088200983e-15
5.455555555555555657e+03,5.838833032882877688e-15
5.457142857142856883e+03,5.835597386347617475e-15
5.458730158730159019e+03,5.832363199074287692e-15
5.460317460317460245e+03,5.829130471650820850e-15
5.461904761904761472e+03,5.825899204661196477e-15
5.463492063492063608e+03,5.822669398685450587e-15
5.465079365079364834e+03,5.819441054299723008e-15
5.466666666666666060e+03,5.816214172076211632e-15
5.468253968253968196e+03,5.812988752583216587e-15
5.469841269841269423e+03,5.809764796385153652e-15
5.471428571428571558e+03,5.806542304042554254e-15
5.473015873015872785e+03,5.803321276112062313e-15
5.474603174603174921e+03,5.800101713146467376e-15
5.476190476190476147e+03,5.796883615694714870e-15
5.477777777777777374e+03,5.793666984301879281e-15
5.479365079365079509e+03,5.790451819509227264e-15
5.480952380952380736e+03,5.787238121854190032e-15
5.482539682539681962e+03,5.784025891870379924e-15
5.484126984126984098e+03,5.780815130087619588e-15
5.485714285714285325e+03,5.777605837031912798e-15
5.487301587301587460e+03,5.774398013225511507e-15
5.488888888888888687e+03,5.771191659186857468e-15
5.490476190476190823e+03,5.767986775430649290e-15
5.492063492063492049e+03,5.764783362467829024e-15
5.493650793650793275e+03,5.761581420805577436e-15
5.495238095238095411e+03,5.758380950947357389e-15
5.496825396825396638e+03,5.755181953392890176e-15
5.498412698412697864e+03,5.751984428638190237e-15
5.500000000000000000e+03,5.748788377175561207e-15
5.501587301587301226e+03,5.745593799493613276e-15
5.503174603174603362e+03,5.742400696077253721e-15
5.504761904761904589e+03,5.739209067407726348e-15
5.506349206349206725e+03,5.736018913962605971e-15
5.507936507936507951e+03,5.732830236215799201e-15
5.509523809523809177e+03,5.729643034637568112e-15
5.511111111111111313e+03,5.726457309694527085e-15
5.512698412698412540e+03,5.723273061849671995e-15
5.514285714285713766e+03,5.720090291562376270e-15
5.515873015873015902e+03,5.716908999288375898e-15
5.517460317460317128e+03,5.713729185479843584e-15
5.519047619047619264e+03,5.710550850585329583e-15
5.520634920634920491e+03,5.707373995049809032e-15
5.522222222222222626e+03,5.704198619314690628e-15
5.523809523809523853e+03,5.701024723817802429e-15
5.525396825396825079e+03,5.697852308993427351e-15
5.526984126984127215e+03,5.694681375272297649e-15
5.528571428571428442e+03,5.691511923081617790e-15
5.530158730158729668e+03,5.688343952845038423e-15
5.531746031746031804e+03,5.685177464982730533e-15
5.533333333333333030e+03,5.682012459911317596e-15
5.534920634920634257e+03,5.678848938043948944e-15
5.536507936507936392e+03,5.675686899790265059e-15
5.538095238095238528e+03,5.672526345556433064e-15
5.539682539682539755e+03,5.669367275745157774e-15
5.541269841269840981e+03,5.666209690755654873e-15
5.542857142857143117e+03,5.663053590983702188e-15
5.544444444444444343e+03,5.659898976821634166e-15
5.546031746031745570e+03,5.656745848658340303e-15
5.547619047619047706e+03,5.653594206879284069e-15
5.549206349206348932e+03,5.650444051866518689e-15
5.550793650793650158e+03,5.647295383998676098e-15
5.552380952380952294e+03,5.644148203650991396e-15
5.553968253968254430e+03,5.641002511195317837e-15
5.555555555555555657e+03,5.637858307000114206e-15
5.557142857142856883e+03,5.634715591430470062e-15
5.558730158730159019e+03,5.631574364848111264e-15
5.560317460317460245e+03,5.628434627611399177e-15
5.561904761904761472e+03,5.625296380075374061e-15
5.563492063492063608e+03,5.622159622591702220e-15
5.565079365079364834e+03,5.619024355508746996e-15
5.566666666666666060e+03,5.615890579171545104e-15
5.568253968253968196e+03,5.612758293921806635e-15
5.569841269841270332e+03,5.609627500097972638e-15
5.571428571428570649e+03,5.606498198035153592e-15
5.573015873015872785e+03,5.603370388065197248e-15
5.574603174603174921e+03,5.600244070516661016e-15
5.576190476190476147e+03,5.597119245714855359e-15
5.577777777777777374e+03,5.593995913981802762e-15
5.579365079365079509e+03,5.590874075636300851e-15
5.580952380952380736e+03,5.587753730993890833e-15
5.582539682539681962e+03,5.584634880366886683e-15
5.584126984126984098e+03,5.581517524064374360e-15
5.585714285714286234e+03,5.578401662392227580e-15
5.587301587301586551e+03,5.575287295653108607e-15
5.588888888888888687e+03,5.572174424146482450e-15
5.590476190476190823e+03,5.569063048168623968e-15
5.592063492063492049e+03,5.565953168012630483e-15
5.593650793650793275e+03,5.562844783968423369e-15
5.595238095238095411e+03,5.559737896322750407e-15
5.596825396825396638e+03,5.556632505359223661e-15
5.598412698412697864e+03,5.553528611358279236e-15
5.600000000000000000e+03,5.550426214597241974e-15
5.601587301587302136e+03,5.547325315350281271e-15
5.603174603174602453e+03,5.544225913888474977e-15
5.604761904761904589e+03,5.541128010479745500e-15
5.606349206349206725e+03,5.538031605388949732e-15
5.607936507936507951e+03,5.534936698877818312e-15
5.609523809523809177e+03,5.531843291205005320e-15
5.611111111111111313e+03,5.528751382626086700e-15
5.612698412698412540e+03,5.525660973393552374e-15
5.614285714285713766e+03,5.522572063756848838e-15
5.615873015873015902e+03,5.519484653962342085e-15
5.617460317460317128e+03,5.516398744253374405e-15
5.619047619047618355e+03,5.513314334870235197e-15
5.620634920634920491e+03,5.510231426050173588e-15
5.622222222222222626e+03,5.507150018027437882e-15
5.623809523809523853e+03,5.504070111033251097e-15
5.625396825396825079e+03,5.500991705295822016e-15
5.626984126984127215e+03,5.497914801040373582e-15
5.628571428571428442e+03,5.494839398489123180e-15
5.630158730158729668e+03,5.491765497861322077e-15
5.631746031746031804e+03,5.488693099373231756e-15
5.633333333333333030e+03,5.485622203238167306e-15
5.634920634920634257e+03,5.482552809666464287e-15
5.636507936507936392e+03,5.479484918865518177e-15
5.638095238095238528e+03,5.476418531039783578e-15
5.639682539682539755e+03,5.473353646390774219e-15
5.641269841269840981e+03,5.470290265117090566e-15
5.642857142857143117e+03,5.467228387414391424e-15
5.644444444444444343e+03,5.464168013475458620e-15
5.646031746031745570e+03,5.461109143490140208e-15
5.647619047619047706e+03,5.458051777645404901e-15
5.649206349206348932e+03,5.454995916125335756e-15
5.650793650793650158e+03,5.451941559111133337e-15
5.652380952380952294e+03,5.448888706781122804e-15
5.653968253968254430e+03,5.445837359310774435e-15
5.655555555555555657e+03,5.442787516872704405e-15
5.657142857142856883e+03,5.439739179636670848e-15
5.658730158730159019e+03,5.436692347769604621e-15
5.660317460317460245e+03,5.433647021435595891e-15
5.661904761904761472e+03,5.430603200795912282e-15
5.663492063492063608e+03,5.427560886009007551e-15
5.665079365079364834e+03,5.424520077230527899e-15
5.666666666666666060e+03,5.421480774613317493e-15
5.668253968253968196e+03,5.418442978307423198e-15
5.669841269841270332e+03,5.415406688460107204e-15
5.671428571428570649e+03,5.412371905215872260e-15
5.673015873015872785e+03,5.409338628716412774e-15
5.674603174603174921e+03,5.406306859100701582e-15
5.676190476190476147e+03,5.403276596504926844e-15
5.677777777777777374e+03,5.400247841062543312e-15
5.679365079365079509e+03,5.397220592904266818e-15
5.680952380952380736e+03,5.394194852158068743e-15
5.682539682539681962e+03,5.391170618949211523e-15
5.684126984126984098e+03,5.388147893400225765e-15
5.685714285714286234e+03,5.385126675630952063e-15
5.687301587301586551e+03,5.382106965758501553e-15
5.688888888888888687e+03,5.379088763897320595e-15
5.690476190476190823e+03,5.376072070159139505e-15
5.692063492063492049e+03,5.373056884653030135e-15
5.693650793650793275e+03,5.370043207485386157e-15
5.695238095238095411e+03,5.367031038759927001e-15
5.696825396825396638e+03,5.364020378577730993e-15
5.698412698412697864e+03,5.361011227037214842e-15
5.700000000000000000e+03,5.358003584234144684e-15
5.701587301587302136e+03,5.354997450261676314e-15
5.703174603174602453e+03,5.351992825210318901e-15
5.704761904761904589e+03,5.348989709167957070e-15
5.706349206349206725e+03,5.345988102219878518e-15
5.707936507936507951e+03,5.342988004448746402e-15
5.709523809523809177e+03,5.339989415934645881e-15
5.711111111111111313e+03,5.336992336755049407e-15
5.712698412698412540e+03,5.333996766984860900e-15
5.714285714285713766e+03,5.331002706696395239e-15
5.715873015873015902e+03,5.328010155959405084e-15
5.717460317460317128e+03,5.325019114841073774e-15
5.719047619047618355e+03,5.322029583406041360e-15
5.720634920634920491e+03,5.319041561716378573e-15
5.722222222222222626e+03,5.316055049831637312e-15
5.723809523809523853e+03,5.313070047808826977e-15
5.725396825396825079e+03,5.310086555702414469e-15
5.726984126984127215e+03,5.307104573564375467e-15
5.728571428571428442e+03,5.304124101444142361e-15
5.730158730158729668e+03,5.301145139388672886e-15
5.731746031746031804e+03,5.298167687442394111e-15
5.733333333333333030e+03,5.295191745647268701e-15
5.734920634920634257e+03,5.292217314042755480e-15
5.736507936507936392e+03,5.289244392665841769e-15
5.738095238095238528e+03,5.286272981551048910e-15
5.739682539682539755e+03,5.283303080730431477e-15
5.741269841269840981e+03,5.280334690233585953e-15
5.742857142857143117e+03,5.277367810087655465e-15
5.744444444444444343e+03,5.274402440317343981e-15
5.746031746031745570e+03,5.271438580944925777e-15
5.747619047619047706e+03,5.268476231990228082e-15
5.749206349206348932e+03,5.265515393470683147e-15
5.750793650793650158e+03,5.262556065401274593e-15
5.752380952380952294e+03,5.259598247794604475e-15
5.753968253968254430e+03,5.256641940660863298e-15
5.755555555555555657e+03,5.253687144007845007e-15
5.757142857142856883e+03,5.250733857840952510e-15
5.758730158730159019e+03,5.247782082163213457e-15
5.760317460317460245e+03,5.244831816975288122e-15
5.761904761904761472e+03,5.241883062275449691e-15
5.763492063492063608e+03,5.238935818059626062e-15
5.765079365079364834e+03,5.235990084321380132e-15
5.766666666666666060e+03,5.233045861051942921e-15
5.768253968253968196e+03,5.230103148240181237e-15
5.769841269841270332e+03,5.227161945872647366e-15
5.771428571428570649e+03,5.224222253933562515e-15
5.773015873015872785e+03,5.221284072404819168e-15
5.774603174603174921e+03,5.218347401265997662e-15
5.776190476190476147e+03,5.215412240494378014e-15
5.777777777777777374e+03,5.212478590064932822e-15
5.779365079365079509e+03,5.209546449950340679e-15
5.780952380952380736e+03,5.206615820120998000e-15
5.782539682539681962e+03,5.203686700545006407e-15
5.784126984126984098e+03,5.200759091188212166e-15
5.785714285714286234e+03,5.197832992014173848e-15
5.787301587301586551e+03,5.194908402984206503e-15
5.788888888888888687e+03,5.191985324057348529e-15
5.790476190476190823e+03,5.189063755190416101e-15
5.792063492063492049e+03,5.186143696337958210e-15
5.793650793650793275e+03,5.183225147452311881e-15
5.795238095238095411e+03,5.180308108483557994e-15
5.796825396825396638e+03,5.177392579379579665e-15
5.798412698412697864e+03,5.174478560086029112e-15
5.800000000000000000e+03,5.171566050546346584e-15
5.801587301587302136e+03,5.168655050701789556e-15
5.803174603174602453e+03,5.165745560491388544e-15
5.804761904761904589e+03,5.162837579852002333e-15
5.806349206349206725e+03,5.159931108718302197e-15
5.807936507936507951e+03,5.157026147022782152e-15
5.809523809523809177e+03,5.154122694695758170e-15
5.811111111111111313e+03,5.151220751665388689e-15
5.812698412698412540e+03,5.148320317857665145e-15
5.814285714285713766e+03,5.145421393196433272e-15
5.815873015873015902e+03,5.142523977603386793e-15
5.817460317460317128e+03,5.139628070998085562e-15
5.819047619047618355e+03,5.136733673297943730e-15
5.820634920634920491e+03,5.133840784418259724e-15
5.822222222222222626e+03,5.130949404272201258e-15
5.823809523809523853e+03,5.128059532770832154e-15
5.825396825396825079e+03,5.125171169823094196e-15
5.826984126984127215e+03,5.122284315335825279e-15
5.828571428571428442e+03,5.119398969213785437e-15
5.830158730158729668e+03,5.116515131359615823e-15
5.831746031746031804e+03,5.113632801673901031e-15
5.833333333333333030e+03,5.110751980055124128e-15
5.834920634920634257e+03,5.107872666399708467e-15
5.836507936507936392e+03,5.104994860602006640e-15
5.838095238095238528e+03,5.102118562554317833e-15
5.839682539682539755e+03,5.099243772146872842e-15
5.841269841269840981e+03,5.096370489267867197e-15
5.842857142857143117e+03,5.093498713803446184e-15
5.844444444444444343e+03,5.090628445637726134e-15
5.846031746031745570e+03,5.087759684652792064e-15
5.847619047619047706e+03,5.084892430728690574e-15
5.849206349206348932e+03,5.082026683743473234e-15
5.850793650793650158e+03,5.079162443573161876e-15
5.852380952380952294e+03,5.076299710091776200e-15
