wavelength_angstrom,flux_erg_s_cm2_angstrom
5.158730158730159019e+03,3.227349320566062128e-15
5.160317460317460245e+03,3.224227132019894971e-15
5.161904761904761472e+03,3.221108617729485797e-15
5.163492063492063608e+03,3.217993772686415095e-15
5.165079365079364834e+03,3.214882591889854957e-15
5.166666666666666060e+03,3.211775070346536339e-15
5.168253968253968196e+03,3.208671203070761290e-15
5.169841269841269423e+03,3.205570985084375736e-15
5.171428571428571558e+03,3.202474411416759620e-15
5.173015873015872785e+03,3.199381477104825715e-15
5.174603174603174921e+03,3.196292177192986498e-15
5.176190476190476147e+03,3.193206506733160455e-15
5.177777777777777374e+03,3.190124460784760251e-15
5.179365079365079509e+03,3.187046034414656050e-15
5.180952380952380736e+03,3.183971222697199965e-15
5.182539682539681962e+03,3.180900020714187405e-15
5.184126984126984098e+03,3.177832423554850373e-15
5.185714285714285325e+03,3.174768426315860618e-15
5.187301587301587460e+03,3.171708024101289406e-15
5.188888888888888687e+03,3.168651212022626842e-15
5.190476190476190823e+03,3.165597985198742040e-15
5.192063492063492049e+03,3.162548338755896527e-15
5.193650793650793275e+03,3.159502267827708351e-15
5.195238095238095411e+03,3.156459767555161948e-15
5.196825396825396638e+03,3.153420833086577761e-15
5.198412698412697864e+03,3.150385459577616586e-15
5.200000000000000000e+03,3.147353642191253538e-15
5.201587301587301226e+03,3.144325376097775681e-15
5.203174603174603362e+03,3.141300656474769019e-15
5.204761904761904589e+03,3.138279478507107047e-15
5.206349206349206725e+03,3.135261837386925520e-15
5.207936507936507951e+03,3.132247728313637824e-15
5.209523809523809177e+03,3.129237146493901063e-15
5.211111111111111313e+03,3.126230087141603040e-15
5.212698412698412540e+03,3.123226545477879216e-15
5.214285714285713766e+03,3.120226516731056704e-15
5.215873015873015902e+03,3.117229996136686216e-15
5.217460317460317128e+03,3.114236978937503408e-15
5.219047619047619264e+03,3.111247460383417839e-15
5.220634920634920491e+03,3.108261435731522829e-15
5.222222222222222626e+03,3.105278900246057987e-15
5.223809523809523853e+03,3.102299849198413950e-15
5.225396825396825079e+03,3.099324277867118175e-15
5.226984126984127215e+03,3.096352181537813255e-15
5.228571428571428442e+03,3.093383555503264009e-15
5.230158730158729668e+03,3.090418395063331457e-15
5.231746031746031804e+03,3.087456695524963350e-15
5.233333333333333030e+03,3.084498452202185495e-15
5.234920634920634257e+03,3.081543660416095046e-15
5.236507936507936392e+03,3.078592315494836841e-15
5.238095238095238528e+03,3.075644412773606557e-15
5.239682539682539755e+03,3.072699947594632172e-15
5.241269841269840981e+03,3.069758915307150693e-15
5.242857142857143117e+03,3.066821311267421960e-15
5.244444444444444343e+03,3.063887130838700643e-15
5.246031746031745570e+03,3.060956369391224411e-15
5.247619047619047706e+03,3.058029022302211166e-15
5.249206349206348932e+03,3.055105084955844059e-15
5.250793650793650158e+03,3.052184552743256893e-15
5.252380952380952294e+03,3.049267421062526631e-15
5.253968253968254430e+03,3.046353685318661169e-15
5.255555555555555657e+03,3.043443340923589472e-15
5.257142857142856883e+03,3.040536383296150533e-15
5.258730158730159019e+03,3.037632807862073652e-15
5.260317460317460245e+03,3.034732610053991055e-15
5.261904761904761472e+03,3.031835785311393718e-15
5.263492063492063608e+03,3.028942329080638865e-15
5.265079365079364834e+03,3.026052236814951146e-15
5.266666666666666060e+03,3.023165503974383593e-15
5.268253968253968196e+03,3.020282126025827084e-15
5.269841269841269423e+03,3.017402098442994564e-15
5.271428571428571558e+03,3.014525416706397385e-15
5.273015873015872785e+03,3.011652076303364231e-15
5.274603174603174921e+03,3.008782072727993004e-15
5.276190476190476147e+03,3.005915401481172120e-15
5.277777777777777374e+03,3.003052058070546195e-15
5.279365079365079509e+03,3.000192038010521958e-15
5.280952380952380736e+03,2.997335336822245381e-15
5.282539682539681962e+03,2.994481950033598514e-15
5.284126984126984098e+03,2.991631873179183718e-15
5.285714285714285325e+03,2.988785101800316558e-15
5.287301587301587460e+03,2.985941631445012000e-15
5.288888888888888687e+03,2.983101457667978100e-15
5.290476190476190823e+03,2.980264576030601413e-15
5.292063492063492049e+03,2.977430982100935943e-15
5.293650793650793275e+03,2.974600671453690527e-15
5.295238095238095411e+03,2.971773639670224888e-15
5.296825396825396638e+03,2.968949882338539772e-15
5.298412698412697864e+03,2.966129395053250133e-15
5.300000000000000000e+03,2.963312173415598538e-15
5.301587301587301226e+03,2.960498213033419670e-15
5.303174603174603362e+03,2.957687509521154528e-15
5.304761904761904589e+03,2.954880058499822422e-15
5.306349206349206725e+03,2.952075855597005984e-15
5.307936507936507951e+03,2.949274896446871682e-15
5.309523809523809177e+03,2.946477176690114987e-15
5.311111111111111313e+03,2.943682691973981680e-15
5.312698412698412540e+03,2.940891437952254831e-15
5.314285714285713766e+03,2.938103410285229950e-15
5.315873015873015902e+03,2.935318604639705130e-15
5.317460317460317128e+03,2.932537016688999581e-15
5.319047619047619264e+03,2.929758642112896439e-15
5.320634920634920491e+03,2.926983476597674322e-15
5.322222222222222626e+03,2.924211515836071435e-15
5.323809523809523853e+03,2.921442755527287542e-15
5.325396825396825079e+03,2.918677191376966612e-15
5.326984126984127215e+03,2.915914819097190508e-15
5.328571428571428442e+03,2.913155634406467550e-15
5.330158730158729668e+03,2.910399633029721071e-15
5.331746031746031804e+03,2.907646810698282325e-15
5.333333333333333030e+03,2.904897163149875493e-15
5.334920634920634257e+03,2.902150686128612952e-15
5.336507936507936392e+03,2.899407375384976341e-15
5.338095238095238528e+03,2.896667226675820902e-15
5.339682539682539755e+03,2.893930235764349841e-15
5.341269841269840981e+03,2.891196398420109986e-15
5.342857142857143117e+03,2.888465710418985484e-15
5.344444444444444343e+03,2.885738167543185169e-15
5.346031746031745570e+03,2.883013765581224427e-15
5.347619047619047706e+03,2.880292500327931109e-15
5.349206349206348932e+03,2.877574367584423834e-15
5.350793650793650158e+03,2.874859363158100559e-15
5.352380952380952294e+03,2.872147482862635808e-15
5.353968253968254430e+03,2.869438722517965690e-15
5.355555555555555657e+03,2.866733077950282377e-15
5.357142857142856883e+03,2.864030544992020690e-15
5.358730158730159019e+03,2.861331119481840746e-15
5.360317460317460245e+03,2.858634797264639792e-15
5.361904761904761472e+03,2.855941574191516703e-15
5.363492063492063608e+03,2.853251446119771592e-15
5.365079365079364834e+03,2.850564408912911721e-15
5.366666666666666060e+03,2.847880458440613247e-15
5.368253968253968196e+03,2.845199590578727924e-15
5.369841269841269423e+03,2.842521801209281130e-15
5.371428571428571558e+03,2.839847086220438739e-15
5.373015873015872785e+03,2.837175441506517764e-15
5.374603174603174921e+03,2.834506862967964276e-15
5.376190476190476147e+03,2.831841346511352217e-15
5.377777777777777374e+03,2.829178888049369594e-15
5.379365079365079509e+03,2.826519483500801128e-15
5.380952380952380736e+03,2.823863128790535348e-15
5.382539682539681962e+03,2.821209819849540931e-15
5.384126984126984098e+03,2.818559552614858811e-15
5.385714285714285325e+03,2.815912323029600204e-15
5.387301587301587460e+03,2.813268127042927680e-15
5.388888888888888687e+03,2.810626960610052006e-15
5.390476190476190823e+03,2.807988819692215183e-15
5.392063492063492049e+03,2.805353700256696367e-15
5.393650793650793275e+03,2.802721598276775183e-15
5.395238095238095411e+03,2.800092509731749082e-15
5.396825396825396638e+03,2.797466430606911250e-15
5.398412698412697864e+03,2.794843356893539177e-15
5.400000000000000000e+03,2.792223284588891096e-15
5.401587301587301226e+03,2.789606209696194949e-15
5.403174603174603362e+03,2.786992128224627476e-15
5.404761904761904589e+03,2.784381036189329996e-15
5.406349206349206725e+03,2.781772929611373693e-15
5.407936507936507951e+03,2.779167804517759622e-15
5.409523809523809177e+03,2.776565656941415941e-15
5.411111111111111313e+03,2.773966482921170305e-15
5.412698412698412540e+03,2.771370278501766433e-15
5.414285714285713766e+03,2.768777039733830579e-15
5.415873015873015902e+03,2.766186762673871137e-15
5.417460317460317128e+03,2.763599443384277066e-15
5.419047619047619264e+03,2.761015077933293828e-15
5.420634920634920491e+03,2.758433662395024967e-15
5.422222222222222626e+03,2.755855192849417906e-15
5.423809523809523853e+03,2.753279665382258431e-15
5.425396825396825079e+03,2.750707076085151358e-15
5.426984126984127215e+03,2.748137421055526058e-15
5.428571428571428442e+03,2.745570696396615158e-15
5.430158730158729668e+03,2.743006898217456117e-15
5.431746031746031804e+03,2.740446022632862434e-15
5.433333333333333030e+03,2.737888065763440214e-15
5.434920634920634257e+03,2.735333023735558190e-15
5.436507936507936392e+03,2.732780892681350880e-15
5.438095238095238528e+03,2.730231668738698077e-15
5.439682539682539755e+03,2.727685348051235889e-15
5.441269841269840981e+03,2.725141926768315724e-15
5.442857142857143117e+03,2.722601401045028348e-15
5.444444444444444343e+03,2.720063767042172720e-15
5.446031746031745570e+03,2.717529020926250875e-15
5.447619047619047706e+03,2.714997158869469492e-15
5.449206349206348932e+03,2.712468177049717021e-15
5.450793650793650158e+03,2.709942071650562894e-15
5.452380952380952294e+03,2.707418838861244509e-15
5.453968253968253521e+03,2.704898474876662891e-15
5.455555555555555657e+03,2.702380975897360998e-15
5.457142857142856883e+03,2.699866338129541864e-15
5.458730158730159019e+03,2.697354557785021664e-15
5.460317460317460245e+03,2.694845631081252590e-15
5.461904761904761472e+03,2.692339554241300367e-15
5.463492063492063608e+03,2.689836323493832027e-15
5.465079365079364834e+03,2.687335935073119460e-15
5.466666666666666060e+03,2.684838385219018113e-15
5.468253968253968196e+03,2.682343670176958311e-15
5.469841269841269423e+03,2.679851786197948812e-15
5.471428571428571558e+03,2.677362729538557081e-15
5.473015873015872785e+03,2.674876496460899035e-15
5.474603174603174921e+03,2.672393083232639835e-15
5.476190476190476147e+03,2.669912486126975344e-15
5.477777777777777374e+03,2.667434701422628976e-15
5.479365079365079509e+03,2.664959725403840251e-15
5.480952380952380736e+03,2.662487554360356520e-15
5.482539682539681962e+03,2.660018184587427830e-15
5.484126984126984098e+03,2.657551612385787997e-15
5.485714285714285325e+03,2.655087834061656179e-15
5.487301587301587460e+03,2.652626845926727809e-15
5.488888888888888687e+03,2.650168644298158812e-15
5.490476190476190823e+03,2.647713225498555750e-15
5.492063492063492049e+03,2.645260585855984496e-15
5.493650793650793275e+03,2.642810721703933553e-15
5.495238095238095411e+03,2.640363629381333775e-15
5.496825396825396638e+03,2.637919305232528787e-15
5.498412698412697864e+03,2.635477745607275768e-15
5.500000000000000000e+03,2.633038946860735203e-15
5.501587301587301226e+03,2.630602905353465358e-15
5.503174603174603362e+03,2.628169617451401767e-15
5.504761904761904589e+03,2.625739079525869069e-15
5.506349206349206725e+03,2.623311287953547480e-15
5.507936507936507951e+03,2.620886239116490539e-15
5.509523809523809177e+03,2.618463929402093562e-15
5.511111111111111313e+03,2.616044355203095997e-15
5.512698412698412540e+03,2.613627512917575519e-15
5.514285714285713766e+03,2.611213398948935400e-15
5.515873015873015902e+03,2.608802009705889524e-15
5.517460317460317128e+03,2.606393341602470277e-15
5.519047619047619264e+03,2.603987391058002510e-15
5.520634920634920491e+03,2.601584154497106305e-15
5.522222222222222626e+03,2.599183628349685533e-15
5.523809523809523853e+03,2.596785809050917208e-15
5.525396825396825079e+03,2.594390693041243987e-15
5.526984126984127215e+03,2.591998276766370627e-15
5.528571428571428442e+03,2.589608556677248596e-15
5.530158730158729668e+03,2.587221529230067795e-15
5.531746031746031804e+03,2.584837190886257345e-15
5.533333333333333030e+03,2.582455538112465863e-15
5.534920634920634257e+03,2.580076567380561465e-15
5.536507936507936392e+03,2.577700275167613622e-15
5.538095238095238528e+03,2.575326657955899077e-15
5.539682539682539755e+03,2.572955712232886063e-15
5.541269841269840981e+03,2.570587434491218139e-15
5.542857142857143117e+03,2.568221821228712605e-15
5.544444444444444343e+03,2.565858868948365240e-15
5.546031746031745570e+03,2.563498574158319930e-15
5.547619047619047706e+03,2.561140933371868272e-15
5.549206349206348932e+03,2.558785943107455095e-15
5.550793650793650158e+03,2.556433599888642966e-15
5.552380952380952294e+03,2.554083900244133880e-15
5.553968253968254430e+03,2.551736840707736129e-15
5.555555555555555657e+03,2.549392417818375737e-15
5.557142857142856883e+03,2.547050628120070435e-15
5.558730158730159019e+03,2.544711468161936361e-15
5.560317460317460245e+03,2.542374934498171097e-15
5.561904761904761472e+03,2.540041023688052100e-15
5.563492063492063608e+03,2.537709732295918155e-15
5.565079365079364834e+03,2.535381056891172141e-15
5.566666666666666060e+03,2.533054994048273140e-15
5.568253968253968196e+03,2.530731540346711196e-15
5.569841269841270332e+03,2.528410692371029400e-15
5.571428571428570649e+03,2.526092446710786026e-15
5.573015873015872785e+03,2.523776799960558873e-15
5.574603174603174921e+03,2.521463748719942497e-15
5.576190476190476147e+03,2.519153289593539144e-15
5.577777777777777374e+03,2.516845419190932325e-15
5.579365079365079509e+03,2.514540134126706926e-15
5.580952380952380736e+03,2.512237431020420812e-15
5.582539682539681962e+03,2.509937306496608380e-15
5.584126984126984098e+03,2.507639757184760437e-15
5.585714285714286234e+03,2.505344779719329727e-15
5.587301587301586551e+03,2.503052370739716335e-15
5.588888888888888687e+03,2.500762526890256247e-15
5.590476190476190823e+03,2.498475244820222142e-15
5.592063492063492049e+03,2.496190521183812347e-15
5.593650793650793275e+03,2.493908352640135846e-15
5.595238095238095411e+03,2.491628735853210707e-15
5.596825396825396638e+03,2.489351667491964867e-15
5.598412698412697864e+03,2.487077144230207339e-15
5.600000000000000000e+03,2.484805162746639654e-15
5.601587301587302136e+03,2.482535719724838105e-15
5.603174603174602453e+03,2.480268811853250204e-15
5.604761904761904589e+03,2.478004435825183241e-15
5.606349206349206725e+03,2.475742588338799154e-15
5.607936507936507951e+03,2.473483266097107038e-15
5.609523809523809177e+03,2.471226465807954071e-15
5.611111111111111313e+03,2.468972184184018022e-15
5.612698412698412540e+03,2.466720417942799755e-15
5.614285714285713766e+03,2.464471163806618102e-15
5.615873015873015902e+03,2.462224418502593692e-15
5.617460317460317128e+03,2.459980178762654470e-15
5.619047619047618355e+03,2.457738441323517164e-15
5.620634920634920491e+03,2.455499202926679786e-15
5.622222222222222626e+03,2.453262460318426763e-15
5.623809523809523853e+03,2.451028210249805269e-15
5.625396825396825079e+03,2.448796449476623252e-15
5.626984126984127215e+03,2.446567174759449045e-15
5.628571428571428442e+03,2.444340382863594398e-15
5.630158730158729668e+03,2.442116070559108173e-15
5.631746031746031804e+03,2.439894234620774367e-15
5.633333333333333030e+03,2.437674871828100285e-15
5.634920634920634257e+03,2.435457978965312589e-15
5.636507936507936392e+03,2.433243552821337583e-15
5.638095238095238528e+03,2.431031590189815802e-15
5.639682539682539755e+03,2.428822087869070064e-15
5.641269841269840981e+03,2.426615042662122829e-15
5.642857142857143117e+03,2.424410451376661876e-15
5.644444444444444343e+03,2.422208310825059245e-15
5.646031746031745570e+03,2.420008617824341251e-15
5.647619047619047706e+03,2.417811369196195196e-15
5.649206349206348932e+03,2.415616561766961873e-15
5.650793650793650158e+03,2.413424192367615446e-15
5.652380952380952294e+03,2.411234257833772136e-15
5.653968253968254430e+03,2.409046755005673252e-15
5.655555555555555657e+03,2.406861680728179278e-15
5.657142857142856883e+03,2.404679031850763960e-15
5.658730158730159019e+03,2.402498805227504437e-15
5.660317460317460245e+03,2.400320997717077699e-15
5.661904761904761472e+03,2.398145606182751512e-15
5.663492063492063608e+03,2.395972627492376134e-15
5.665079365079364834e+03,2.393802058518377610e-15
5.666666666666666060e+03,2.391633896137752648e-15
5.668253968253968196e+03,2.389468137232055992e-15
5.669841269841270332e+03,2.387304778687396085e-15
5.671428571428570649e+03,2.385143817394440198e-15
5.673015873015872785e+03,2.382985250248372621e-15
5.674603174603174921e+03,2.380829074148931737e-15
5.676190476190476147e+03,2.378675286000372155e-15
5.677777777777777374e+03,2.376523882711464718e-15
5.679365079365079509e+03,2.374374861195494521e-15
5.680952380952380736e+03,2.372228218370251056e-15
5.682539682539681962e+03,2.370083951158015985e-15
5.684126984126984098e+03,2.367942056485563137e-15
5.685714285714286234e+03,2.365802531284151409e-15
5.687301587301586551e+03,2.363665372489512541e-15
5.688888888888888687e+03,2.361530577041842042e-15
5.690476190476190823e+03,2.359398141885800767e-15
5.692063492063492049e+03,2.357268063970508215e-15
5.693650793650793275e+03,2.355140340249522013e-15
5.695238095238095411e+03,2.353014967680839107e-15
5.696825396825396638e+03,2.350891943226899698e-15
5.698412698412697864e+03,2.348771263854559245e-15
5.700000000000000000e+03,2.346652926535092010e-15
5.701587301587302136e+03,2.344536928244193424e-15
5.703174603174602453e+03,2.342423265961956031e-15
5.704761904761904589e+03,2.340311936672865936e-15
5.706349206349206725e+03,2.338202937365810692e-15
5.707936507936507951e+03,2.336096265034052086e-15
5.709523809523809177e+03,2.333991916675236395e-15
5.711111111111111313e+03,2.331889889291371113e-15
5.712698412698412540e+03,2.329790179888832839e-15
5.714285714285713766e+03,2.327692785478352291e-15
5.715873015873015902e+03,2.325597703075007994e-15
5.717460317460317128e+03,2.323504929698220362e-15
5.719047619047618355e+03,2.321414462371748940e-15
5.720634920634920491e+03,2.319326298123676230e-15
5.722222222222222626e+03,2.317240433986406509e-15
5.723809523809523853e+03,2.315156866996667011e-15
5.725396825396825079e+03,2.313075594195479923e-15
5.726984126984127215e+03,2.310996612628177375e-15
5.728571428571428442e+03,2.308919919344381716e-15
5.730158730158729668e+03,2.306845511398003148e-15
5.731746031746031804e+03,2.304773385847232628e-15
5.733333333333333030e+03,2.302703539754537133e-15
5.734920634920634257e+03,2.300635970186643094e-15
5.736507936507936392e+03,2.298570674214546256e-15
5.738095238095238528e+03,2.296507648913488018e-15
5.739682539682539755e+03,2.294446891362963311e-15
5.741269841269840981e+03,2.292388398646701676e-15
5.742857142857143117e+03,2.290332167852665679e-15
5.744444444444444343e+03,2.288278196073050127e-15
5.746031746031745570e+03,2.286226480404264313e-15
5.747619047619047706e+03,2.284177017946926895e-15
5.749206349206348932e+03,2.282129805805873780e-15
5.750793650793650158e+03,2.280084841090133670e-15
5.752380952380952294e+03,2.278042120912924910e-15
5.753968253968254430e+03,2.276001642391660610e-15
5.755555555555555657e+03,2.273963402647929322e-15
5.757142857142856883e+03,2.271927398807491883e-15
5.758730158730159019e+03,2.269893628000275893e-15
5.760317460317460245e+03,2.267862087360371772e-15
5.761904761904761472e+03,2.265832774026020926e-15
5.763492063492063608e+03,2.263805685139610223e-15
5.765079365079364834e+03,2.261780817847669238e-15
5.766666666666666060e+03,2.259758169300862356e-15
5.768253968253968196e+03,2.257737736653975368e-15
5.769841269841270332e+03,2.255719517065919020e-15
5.771428571428570649e+03,2.253703507699722303e-15
5.773015873015872785e+03,2.251689705722509977e-15
5.774603174603174921e+03,2.249678108305519527e-15
5.776190476190476147e+03,2.247668712624076709e-15
5.777777777777777374e+03,2.245661515857595947e-15
5.779365079365079509e+03,2.243656515189573623e-15
5.780952380952380736e+03,2.241653707807586898e-15
5.782539682539681962e+03,2.239653090903269257e-15
5.784126984126984098e+03,2.237654661672327861e-15
5.785714285714286234e+03,2.235658417314519882e-15
5.787301587301586551e+03,2.233664355033656846e-15
5.788888888888888687e+03,2.231672472037584511e-15
5.790476190476190823e+03,2.229682765538195885e-15
5.792063492063492049e+03,2.227695232751405987e-15
5.793650793650793275e+03,2.225709870897158545e-15
5.795238095238095411e+03,2.223726677199410619e-15
5.796825396825396638e+03,2.221745648886137332e-15
5.798412698412697864e+03,2.219766783189310174e-15
5.800000000000000000e+03,2.217790077344903712e-15
5.801587301587302136e+03,2.215815528592885333e-15
5.803174603174602453e+03,2.213843134177208536e-15
5.804761904761904589e+03,2.211872891345798735e-15
5.806349206349206725e+03,2.209904797350566276e-15
5.807936507936507951e+03,2.207938849447382376e-15
5.809523809523809177e+03,2.205975044896077544e-15
5.811111111111111313e+03,2.204013380960440791e-15
5.812698412698412540e+03,2.202053854908205437e-15
5.814285714285713766e+03,2.200096464011051469e-15
5.815873015873015902e+03,2.198141205544589375e-15
5.817460317460317128e+03,2.196188076788361722e-15
5.819047619047618355e+03,2.194237075025837629e-15
5.820634920634920491e+03,2.192288197544395811e-15
5.822222222222222626e+03,2.190341441635331284e-15
5.823809523809523853e+03,2.188396804593845502e-15
5.825396825396825079e+03,2.186454283719034920e-15
5.826984126984127215e+03,2.184513876313887443e-15
5.828571428571428442e+03,2.182575579685283217e-15
5.830158730158729668e+03,2.180639391143974118e-15
5.831746031746031804e+03,2.178705308004594004e-15
5.833333333333333030e+03,2.176773327585640969e-15
5.834920634920634257e+03,2.174843447209474978e-15
5.836507936507936392e+03,2.172915664202310367e-15
5.838095238095238528e+03,2.170989975894215849e-15
5.839682539682539755e+03,2.169066379619100309e-15
5.841269841269840981e+03,2.167144872714712021e-15
5.842857142857143117e+03,2.165225452522626811e-15
5.844444444444444343e+03,2.163308116388250030e-15
5.846031746031745570e+03,2.161392861660807876e-15
5.847619047619047706e+03,2.159479685693331620e-15
5.849206349206348932e+03,2.157568585842671800e-15
5.850793650793650158e+03,2.155659559469471011e-15
5.852380952380952294e+03,2.153752603938169029e-15
5.853968253968254430e+03,2.151847716616999261e-15
5.855555555555554747e+03,2.149944894877979282e-15
5.857142857142856883e+03,2.148044136096890715e-15
5.858730158730159019e+03,2.146145437653305265e-15
5.860317460317460245e+03,2.144248796930548828e-15
5.861904761904761472e+03,2.142354211315710954e-15
5.863492063492063608e+03,2.140461678199632621e-15
5.865079365079364834e+03,2.138571194976905053e-15
5.866666666666666060e+03,2.136682759045860644e-15
5.868253968253968196e+03,2.134796367808567442e-15
5.869841269841270332e+03,2.132912018670820861e-15
5.871428571428570649e+03,2.131029709042149994e-15
5.873015873015872785e+03,2.129149436335790003e-15
5.874603174603174921e+03,2.127271197968694345e-15
5.876190476190476147e+03,2.125394991361529646e-15
5.877777777777777374e+03,2.123520813938652430e-15
5.879365079365079509e+03,2.121648663128119764e-15
5.880952380952380736e+03,2.119778536361678615e-15
5.882539682539681962e+03,2.117910431074757563e-15
5.884126984126984098e+03,2.116044344706463647e-15
5.885714285714286234e+03,2.114180274699574868e-15
5.887301587301586551e+03,2.112318218500538222e-15
5.888888888888888687e+03,2.110458173559457467e-15
5.890476190476190823e+03,2.108600137330092340e-15
5.892063492063492049e+03,2.106744107269851845e-15
5.893650793650793275e+03,2.104890080839790709e-15
5.895238095238095411e+03,2.103038055504593603e-15
5.896825396825396638e+03,2.101188028732584210e-15
5.898412698412697864e+03,2.099339997995709850e-15
5.900000000000000000e+03,2.097493960769534767e-15
5.901587301587302136e+03,2.095649914533244077e-15
5.903174603174602453e+03,2.093807856769629175e-15
5.904761904761904589e+03,2.091967784965079056e-15
5.906349206349206725e+03,2.090129696609590174e-15
5.907936507936507951e+03,2.088293589196745147e-15
5.909523809523809177e+03,2.086459460223711570e-15
5.911111111111111313e+03,2.084627307191239256e-15
5.912698412698412540e+03,2.082797127603659445e-15
5.914285714285713766e+03,2.080968918968859960e-15
5.915873015873015902e+03,2.079142678798302948e-15
5.917460317460317128e+03,2.077318404607004378e-15
5.919047619047618355e+03,2.075496093913534825e-15
5.920634920634920491e+03,2.073675744240009610e-15
5.922222222222222626e+03,2.071857353112084857e-15
5.923809523809523853e+03,2.070040918058960648e-15
5.925396825396825079e+03,2.068226436613356171e-15
5.926984126984127215e+03,2.066413906311519587e-15
5.928571428571428442e+03,2.064603324693224078e-15
5.930158730158729668e+03,2.062794689301748528e-15
5.931746031746031804e+03,2.060987997683883826e-15
5.933333333333333030e+03,2.059183247389925378e-15
5.934920634920634257e+03,2.057380435973660088e-15
5.936507936507936392e+03,2.055579560992373456e-15
5.938095238095238528e+03,2.053780620006833017e-15
5.939682539682539755e+03,2.051983610581287942e-15
5.941269841269840981e+03,2.050188530283465096e-15
5.942857142857143117e+03,2.048395376684556809e-15
5.944444444444444343e+03,2.046604147359223638e-15
5.946031746031745570e+03,2.044814839885584902e-15
5.947619047619047706e+03,2.043027451845211975e-15
5.949206349206348932e+03,2.041241980823124735e-15
5.950793650793650158e+03,2.039458424407789200e-15
5.952380952380952294e+03,2.037676780191100172e-15
5.953968253968254430e+03,2.035897045768396225e-15
5.955555555555554747e+03,2.034119218738436434e-15
5.957142857142856883e+03,2.032343296703397613e-15
5.958730158730159019e+03,2.030569277268880233e-15
5.960317460317460245e+03,2.028797158043892251e-15
5.961904761904761472e+03,2.027026936640842008e-15
5.963492063492063608e+03,2.025258610675546116e-15
5.965079365079364834e+03,2.023492177767211321e-15
5.966666666666666060e+03,2.021727635538434496e-15
5.968253968253968196e+03,2.019964981615194361e-15
5.969841269841270332e+03,2.018204213626850301e-15
5.971428571428570649e+03,2.016445329206139207e-15
5.973015873015872785e+03,2.014688325989156546e-15
5.974603174603174921e+03,2.012933201615368194e-15
5.976190476190476147e+03,2.011179953727597812e-15
5.977777777777777374e+03,2.009428579972018960e-15
5.979365079365079509e+03,2.007679077998147601e-15
5.980952380952380736e+03,2.005931445458854330e-15
5.982539682539681962e+03,2.004185680010332423e-15
5.984126984126984098e+03,2.002441779312114798e-15
5.985714285714286234e+03,2.000699741027059030e-15
5.987301587301586551e+03,1.998959562821345373e-15
5.988888888888888687e+03,1.997221242364465722e-15
5.990476190476190823e+03,1.995484777329223607e-15
5.992063492063492049e+03,1.993750165391731833e-15
5.993650793650793275e+03,1.992017404231401429e-15
5.995238095238095411e+03,1.990286491530936131e-15
5.996825396825396638e+03,1.988557424976332381e-15
5.998412698412697864e+03,1.986830202256873015e-15
6.000000000000000000e+03,1.985104821065116220e-15
6.001587301587301226e+03,1.983381279096898292e-15
6.003174603174602453e+03,1.981659574051324964e-15
6.004761904761904589e+03,1.979939703630761541e-15
6.006349206349206725e+03,1.978221665540839608e-15
6.007936507936507951e+03,1.976505457490443220e-15
6.009523809523809177e+03,1.974791077191702204e-15
6.011111111111111313e+03,1.973078522359992154e-15
6.012698412698412540e+03,1.971367790713930092e-15
6.014285714285713766e+03,1.969658879975362638e-15
6.015873015873015902e+03,1.967951787869368769e-15
6.017460317460317128e+03,1.966246512124249959e-15
6.019047619047618355e+03,1.964543050471529391e-15
6.020634920634920491e+03,1.962841400645936966e-15
6.022222222222222626e+03,1.961141560385419954e-15
6.023809523809523853e+03,1.959443527431122090e-15
6.025396825396825079e+03,1.957747299527394619e-15
6.026984126984127215e+03,1.956052874421770654e-15
6.028571428571428442e+03,1.954360249864985296e-15
6.030158730158729668e+03,1.952669423610947627e-15
6.031746031746031804e+03,1.950980393416747811e-15
6.033333333333333030e+03,1.949293157042655910e-15
6.034920634920634257e+03,1.947607712252100979e-15
6.036507936507936392e+03,1.945924056811685663e-15
6.038095238095238528e+03,1.944242188491166863e-15
6.039682539682539755e+03,1.942562105063456140e-15
6.041269841269840981e+03,1.940883804304615760e-15
6.042857142857143117e+03,1.939207283993850026e-15
6.044444444444444343e+03,1.937532541913503695e-15
6.046031746031745570e+03,1.935859575849060007e-15
6.047619047619047706e+03,1.934188383589125302e-15
6.049206349206348932e+03,1.932518962925435332e-15
6.050793650793650158e+03,1.930851311652845793e-15
6.052380952380952294e+03,1.929185427569324043e-15
6.053968253968254430e+03,1.927521308475950680e-15
6.055555555555554747e+03,1.925858952176915204e-15
6.057142857142856883e+03,1.924198356479497869e-15
6.058730158730159019e+03,1.922539519194083493e-15
6.060317460317460245e+03,1.920882438134146468e-15
6.061904761904761472e+03,1.919227111116244449e-15
6.063492063492063608e+03,1.917573535960017563e-15
6.065079365079364834e+03,1.915921710488183285e-15
6.066666666666666060e+03,1.914271632526531704e-15
6.068253968253968196e+03,1.912623299903916449e-15
6.069841269841270332e+03,1.910976710452259423e-15
6.071428571428570649e+03,1.909331862006534239e-15
6.073015873015872785e+03,1.907688752404768584e-15
6.074603174603174921e+03,1.906047379488039881e-15
6.076190476190476147e+03,1.904407741100470162e-15
6.077777777777777374e+03,1.902769835089216602e-15
6.079365079365079509e+03,1.901133659304468363e-15
6.080952380952380736e+03,1.899499211599451719e-15
